Placement plan ready. cells=120 depth_bands=12 lateral_bins=10 usable_depth_m=[1,6] total_samples=100000.
Acceptance-weighted cell quotas ready. feasible_cells=120, acceptance_rate[min/avg/max]=0.008/0.7912/1, quota[min/max]=15/1052, total=100000.
Batch complete: +200 images (total 200/100000) | batch_time_s=9.20 total_time_s=9.20 | managed_mb=4.6 working_set_mb=386.6
Batch complete: +200 images (total 86200/100000) | batch_time_s=8.71 total_time_s=3781.03 | managed_mb=4.7 working_set_mb=397.8
Batch complete: +200 images (total 86400/100000) | batch_time_s=8.73 total_time_s=3789.76 | managed_mb=4.2 working_set_mb=397.9
Batch complete: +200 images (total 86600/100000) | batch_time_s=8.76 total_time_s=3798.52 | managed_mb=4.4 working_set_mb=398.2
Batch complete: +200 images (total 86800/100000) | batch_time_s=8.74 total_time_s=3807.26 | managed_mb=4.2 working_set_mb=397.5
Batch complete: +200 images (total 87000/100000) | batch_time_s=8.75 total_time_s=3816.00 | managed_mb=4.4 working_set_mb=397.6
Batch complete: +200 images (total 87200/100000) | batch_time_s=8.68 total_time_s=3824.69 | managed_mb=3.9 working_set_mb=398.0
Batch complete: +200 images (total 87400/100000) | batch_time_s=8.75 total_time_s=3833.43 | managed_mb=4.4 working_set_mb=397.8
Batch complete: +200 images (total 87600/100000) | batch_time_s=8.76 total_time_s=3842.19 | managed_mb=4.8 working_set_mb=397.5
Batch complete: +200 images (total 87800/100000) | batch_time_s=8.77 total_time_s=3850.96 | managed_mb=3.7 working_set_mb=397.8
Batch complete: +200 images (total 88000/100000) | batch_time_s=8.75 total_time_s=3859.71 | managed_mb=4.2 working_set_mb=397.5
Batch complete: +200 images (total 88200/100000) | batch_time_s=8.73 total_time_s=3868.44 | managed_mb=4.6 working_set_mb=397.7
Batch complete: +200 images (total 88400/100000) | batch_time_s=8.72 total_time_s=3877.15 | managed_mb=3.8 working_set_mb=397.8
Batch complete: +200 images (total 88600/100000) | batch_time_s=8.78 total_time_s=3885.94 | managed_mb=4.2 working_set_mb=397.8
Batch complete: +200 images (total 88800/100000) | batch_time_s=8.77 total_time_s=3894.71 | managed_mb=4.4 working_set_mb=397.5
Batch complete: +200 images (total 89000/100000) | batch_time_s=8.74 total_time_s=3903.46 | managed_mb=4.0 working_set_mb=397.4
Batch complete: +200 images (total 89200/100000) | batch_time_s=8.61 total_time_s=3912.07 | managed_mb=4.1 working_set_mb=397.5
Batch complete: +200 images (total 89400/100000) | batch_time_s=8.64 total_time_s=3920.71 | managed_mb=4.5 working_set_mb=397.8
Batch complete: +200 images (total 89600/100000) | batch_time_s=8.64 total_time_s=3929.35 | managed_mb=3.8 working_set_mb=397.9
Batch complete: +200 images (total 89800/100000) | batch_time_s=8.68 total_time_s=3938.02 | managed_mb=3.9 working_set_mb=397.9
Batch complete: +200 images (total 90000/100000) | batch_time_s=8.59 total_time_s=3946.62 | managed_mb=4.1 working_set_mb=397.5
Batch complete: +200 images (total 90200/100000) | batch_time_s=8.56 total_time_s=3955.18 | managed_mb=4.3 working_set_mb=397.8
Batch complete: +200 images (total 90400/100000) | batch_time_s=8.59 total_time_s=3963.76 | managed_mb=4.3 working_set_mb=397.8
Batch complete: +200 images (total 90600/100000) | batch_time_s=8.58 total_time_s=3972.34 | managed_mb=4.3 working_set_mb=397.8
Batch complete: +200 images (total 90800/100000) | batch_time_s=8.63 total_time_s=3980.98 | managed_mb=4.3 working_set_mb=398.0
Batch complete: +200 images (total 91000/100000) | batch_time_s=8.61 total_time_s=3989.58 | managed_mb=4.2 working_set_mb=397.7
Batch complete: +200 images (total 91200/100000) | batch_time_s=8.65 total_time_s=3998.23 | managed_mb=4.5 working_set_mb=397.9
Batch complete: +200 images (total 91400/100000) | batch_time_s=8.59 total_time_s=4006.83 | managed_mb=4.8 working_set_mb=397.5
Batch complete: +200 images (total 91600/100000) | batch_time_s=8.70 total_time_s=4015.53 | managed_mb=4.7 working_set_mb=397.6
Batch complete: +200 images (total 91800/100000) | batch_time_s=8.63 total_time_s=4024.16 | managed_mb=4.7 working_set_mb=397.7
Batch complete: +200 images (total 92000/100000) | batch_time_s=8.65 total_time_s=4032.80 | managed_mb=4.0 working_set_mb=398.0
Batch complete: +200 images (total 92200/100000) | batch_time_s=8.70 total_time_s=4041.50 | managed_mb=4.5 working_set_mb=397.6
Batch complete: +200 images (total 92400/100000) | batch_time_s=8.70 total_time_s=4050.20 | managed_mb=4.4 working_set_mb=397.8
Batch complete: +200 images (total 92600/100000) | batch_time_s=8.70 total_time_s=4058.91 | managed_mb=3.6 working_set_mb=397.8
Batch complete: +200 images (total 92800/100000) | batch_time_s=8.76 total_time_s=4067.67 | managed_mb=4.1 working_set_mb=398.4
Batch complete: +200 images (total 93000/100000) | batch_time_s=8.75 total_time_s=4076.41 | managed_mb=4.5 working_set_mb=398.4
Batch complete: +200 images (total 93200/100000) | batch_time_s=8.74 total_time_s=4085.15 | managed_mb=4.3 working_set_mb=397.6
Batch complete: +200 images (total 93400/100000) | batch_time_s=8.65 total_time_s=4093.80 | managed_mb=3.6 working_set_mb=398.5
Batch complete: +200 images (total 93600/100000) | batch_time_s=8.68 total_time_s=4102.48 | managed_mb=3.9 working_set_mb=397.8
Batch complete: +200 images (total 93800/100000) | batch_time_s=8.75 total_time_s=4111.22 | managed_mb=4.2 working_set_mb=397.4
Batch complete: +200 images (total 94000/100000) | batch_time_s=8.70 total_time_s=4119.93 | managed_mb=4.5 working_set_mb=397.6
Batch complete: +200 images (total 94200/100000) | batch_time_s=8.73 total_time_s=4128.66 | managed_mb=3.9 working_set_mb=398.5
Batch complete: +200 images (total 94400/100000) | batch_time_s=8.68 total_time_s=4137.34 | managed_mb=4.0 working_set_mb=397.7
Batch complete: +200 images (total 94600/100000) | batch_time_s=8.75 total_time_s=4146.09 | managed_mb=4.5 working_set_mb=397.5
Batch complete: +200 images (total 94800/100000) | batch_time_s=8.73 total_time_s=4154.82 | managed_mb=4.3 working_set_mb=397.6
Batch complete: +200 images (total 95000/100000) | batch_time_s=8.69 total_time_s=4163.51 | managed_mb=4.0 working_set_mb=397.8
Batch complete: +200 images (total 95200/100000) | batch_time_s=8.74 total_time_s=4172.25 | managed_mb=4.0 working_set_mb=397.9
Batch complete: +200 images (total 95400/100000) | batch_time_s=8.66 total_time_s=4180.91 | managed_mb=4.3 working_set_mb=398.3
Batch complete: +200 images (total 95600/100000) | batch_time_s=8.71 total_time_s=4189.62 | managed_mb=4.4 working_set_mb=397.9
Batch complete: +200 images (total 95800/100000) | batch_time_s=8.79 total_time_s=4198.41 | managed_mb=4.4 working_set_mb=397.8
Batch complete: +200 images (total 96000/100000) | batch_time_s=8.74 total_time_s=4207.15 | managed_mb=4.8 working_set_mb=397.8
Batch complete: +200 images (total 96200/100000) | batch_time_s=8.81 total_time_s=4215.96 | managed_mb=4.4 working_set_mb=397.8
Batch complete: +200 images (total 96400/100000) | batch_time_s=8.69 total_time_s=4224.65 | managed_mb=4.0 working_set_mb=397.3
Batch complete: +200 images (total 96600/100000) | batch_time_s=8.61 total_time_s=4233.27 | managed_mb=4.8 working_set_mb=397.4
Batch complete: +200 images (total 96800/100000) | batch_time_s=8.60 total_time_s=4241.87 | managed_mb=4.6 working_set_mb=397.6
Batch complete: +200 images (total 97000/100000) | batch_time_s=8.62 total_time_s=4250.48 | managed_mb=3.6 working_set_mb=397.8
Batch complete: +200 images (total 97200/100000) | batch_time_s=8.62 total_time_s=4259.10 | managed_mb=4.9 working_set_mb=397.6
Batch complete: +200 images (total 97400/100000) | batch_time_s=8.57 total_time_s=4267.66 | managed_mb=3.9 working_set_mb=397.8
Batch complete: +200 images (total 97600/100000) | batch_time_s=8.60 total_time_s=4276.26 | managed_mb=4.1 working_set_mb=397.9
Batch complete: +200 images (total 97800/100000) | batch_time_s=8.65 total_time_s=4284.91 | managed_mb=4.7 working_set_mb=397.3
Batch complete: +200 images (total 98000/100000) | batch_time_s=8.72 total_time_s=4293.63 | managed_mb=4.1 working_set_mb=397.4
Batch complete: +200 images (total 98200/100000) | batch_time_s=8.93 total_time_s=4302.57 | managed_mb=3.7 working_set_mb=398.3
Batch complete: +200 images (total 98400/100000) | batch_time_s=8.66 total_time_s=4311.23 | managed_mb=4.1 working_set_mb=397.7
Batch complete: +200 images (total 98600/100000) | batch_time_s=8.68 total_time_s=4319.90 | managed_mb=4.3 working_set_mb=397.3
Batch complete: +200 images (total 98800/100000) | batch_time_s=8.71 total_time_s=4328.62 | managed_mb=4.2 working_set_mb=397.4
Batch complete: +200 images (total 99000/100000) | batch_time_s=8.71 total_time_s=4337.33 | managed_mb=4.7 working_set_mb=397.8
Batch complete: +200 images (total 99200/100000) | batch_time_s=8.66 total_time_s=4345.99 | managed_mb=4.3 working_set_mb=397.8
Batch complete: +200 images (total 99400/100000) | batch_time_s=8.74 total_time_s=4354.73 | managed_mb=4.3 working_set_mb=397.8
Batch complete: +200 images (total 99600/100000) | batch_time_s=8.73 total_time_s=4363.46 | managed_mb=4.3 working_set_mb=397.5
Batch complete: +200 images (total 99800/100000) | batch_time_s=8.68 total_time_s=4372.14 | managed_mb=4.3 working_set_mb=397.6
Batch complete: +200 images (total 100000/100000) | batch_time_s=8.76 total_time_s=4380.91 | managed_mb=4.9 working_set_mb=397.6
Synthetic data generation complete: 100000 images written.
